asset1,asset2,correlation,abs_correlation,category1,category2,pair_type
PCY,SPY,0.6086421682946288,0.6086421682946288,Bonds,Developed_Indices,Non-EM (LOW PRIORITY)
BABA,WB,0.6079678717347312,0.6079678717347312,China_Stocks,China_Stocks,EM-EM (HIGH PRIORITY)
IEMG,XLI,0.6074046905072301,0.6074046905072301,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
VEA,XLRE,0.6072272418572062,0.6072272418572062,Developed_Indices,Developed_Sectors,Non-EM (LOW PRIORITY)
SCHE,WB,0.6069514231345395,0.6069514231345395,EM_Broad,China_Stocks,EM-EM (HIGH PRIORITY)
EEM,EWM,0.6065459304351241,0.6065459304351241,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EEMV,VALE,0.6065291747214442,0.6065291747214442,EM_Broad,Brazil_Stocks,EM-EM (HIGH PRIORITY)
EWY,PICK,0.6064859950755818,0.6064859950755818,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
ASX,SCHE,0.6063262347353643,0.6063262347353643,Taiwan_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
EDIV,KWEB,0.6061393871135148,0.6061393871135148,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
MCHI,VIPS,0.6059931855820143,0.6059931855820143,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
XLI,XOP,0.6059274261053833,0.6059274261053833,Developed_Sectors,Commodities_Energy,Non-EM (LOW PRIORITY)
OIH,SPY,0.6058208874543035,0.6058208874543035,Commodities_Energy,Developed_Indices,Non-EM (LOW PRIORITY)
XLB,XLV,0.6057391953817208,0.6057391953817208,Developed_Sectors,Developed_Sectors,Non-EM (LOW PRIORITY)
HDB,IBN,0.6056439936713038,0.6056439936713038,India_Stocks,India_Stocks,EM-EM (HIGH PRIORITY)
FXI,XPEV,0.6055253114030124,0.6055253114030124,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
DIA,EEM,0.6052643543494668,0.6052643543494668,Developed_Indices,EM_Broad,EM-Developed (MEDIUM PRIORITY)
XLI,XLRE,0.6051251185998932,0.6051251185998932,Developed_Sectors,Developed_Sectors,Non-EM (LOW PRIORITY)
PICK,XLI,0.6050728954256416,0.6050728954256416,Commodities_Metals,Developed_Sectors,Non-EM (LOW PRIORITY)
ASX,UMC,0.6049361638543652,0.6049361638543652,Taiwan_Stocks,Taiwan_Stocks,EM-EM (HIGH PRIORITY)
IWM,SPEM,0.6046614390026754,0.6046614390026754,Developed_Indices,EM_Broad,EM-Developed (MEDIUM PRIORITY)
EWS,FXA,0.6045394345248306,0.6045394345248306,EM_Country_ETFs,Currencies,EM-Other (MEDIUM PRIORITY)
DIA,EELV,0.6045325929219679,0.6045325929219679,Developed_Indices,EM_Sector,EM-Developed (MEDIUM PRIORITY)
SPEM,WB,0.6044950318254655,0.6044950318254655,EM_Broad,China_Stocks,EM-EM (HIGH PRIORITY)
VT,XLRE,0.6044946443280081,0.6044946443280081,Developed_Indices,Developed_Sectors,Non-EM (LOW PRIORITY)
CEW,FXC,0.6044699258696801,0.6044699258696801,Currencies,Currencies,Non-EM (LOW PRIORITY)
FXB,FXC,0.6042930644628531,0.6042930644628531,Currencies,Currencies,Non-EM (LOW PRIORITY)
EWZ,TIMB,0.6041547415613598,0.6041547415613598,EM_Country_ETFs,Brazil_Stocks,EM-EM (HIGH PRIORITY)
FXI,VIPS,0.6036689925495984,0.6036689925495984,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
BILI,VWO,0.6035446415669797,0.6035446415669797,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
BILI,SCHE,0.6034393644756818,0.6034393644756818,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
EWT,EZA,0.603357725452083,0.603357725452083,EM_Country_ETFs,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
INDY,KEMX,0.6031369558220139,0.6031369558220139,EM_Country_ETFs,EM_Sector,EM-EM (HIGH PRIORITY)
FXI,PICK,0.6029084527930967,0.6029084527930967,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
EEM,XLI,0.6016864699980107,0.6016864699980107,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
IEMG,XLY,0.6014868714355136,0.6014868714355136,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
BILI,SPEM,0.6012415537535994,0.6012415537535994,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
EELV,IWM,0.6009155696210201,0.6009155696210201,EM_Sector,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
MCHI,PICK,0.6009080143815207,0.6009080143815207,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
EWS,EWY,0.6008874966451851,0.6008874966451851,EM_Country_ETFs,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
CORN,SOYB,0.600685288347358,0.600685288347358,Commodities_Agriculture,Commodities_Agriculture,Non-EM (LOW PRIORITY)
EPU,GLTR,0.6004965462940113,0.6004965462940113,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
HYG,SPEM,0.6004385959923396,0.6004385959923396,Bonds,EM_Broad,EM-Other (MEDIUM PRIORITY)
ASX,SPEM,0.6001529821172236,0.6001529821172236,Taiwan_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
EELV,EMB,0.600130576885072,0.600130576885072,EM_Sector,Bonds,EM-Other (MEDIUM PRIORITY)
IWM,PCY,0.6001012607672453,0.6001012607672453,Developed_Indices,Bonds,Non-EM (LOW PRIORITY)
